Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,NA,,2,,ears,,H,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,NA,,2,,ears,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,NA,,4,,feet,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,NA,,16,,skin pieces,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,NA,,1,,tails,,H,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,NA,,3,,tails,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,NA,,1,,trophies,,H,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,NA,,11,,trophies,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,NA,,71,,tusks,kg,H,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,NA,,96.2,,tusks,kg,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,SU,KE,430,,ivory carvings,sets,T,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,TZ,,5,,ears,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,TZ,,1,,tails,,H,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,TZ,,15,,tusks,kg,H,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,TZ,,18.6,,tusks,kg,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,US,CG,,6,ivory carvings,,T,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,US,XX,1992,,ivory carvings,g,P,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,US,XX,,33,ivory carvings,,T,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZA,XX,,1,ivory carvings,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZA,,,6,ivory carvings,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZA,,,1,ivory carvings,,T,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,2,,ears,,H,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,6,,ears,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,8,ears,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,4,,feet,,H,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,13,,feet,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,7,feet,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,1,ivory carvings,sets,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,21,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,3,leather products (small),,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,2,skins,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,1,,skin pieces,,H,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,1,,skin pieces,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,1,,tails,,H,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,3,,tails,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,2,tails,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,22,,trophies,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,18,,tusks,kg,H,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,138.85,,tusks,kg,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,185,tusks,kg,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,1,tusks,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,AT,BW,1,,ivory carvings,sets,T,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,AT,ZM,1,,ivory carvings,sets,T,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,CM,,4,,feet,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,CM,,4,,trophies,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,CM,,32,,tusks,kg,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,DE,TZ,1,,ivory carvings,sets,T,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,DE,ZA,1,,ivory carvings,sets,T,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,DE,ZW,10,,live,,Q,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,PL,NL,,1,live,,Q,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,TZ,,3,11,ivory carvings,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,TZ,,8,,tusks,kg,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,ZW,,,23,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,ZW,,,2,leather products (small),,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,EG,CN,KE,,3,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,EG,ZW,,,3,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,CM,,22,,trophies,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,CM,,9,,tusks,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,CN,KE,,96,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ET,,,1,ivory carvings,kg,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ET,,2,,trophies,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ET,,,143,tusks,kg,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ET,,8,,tusks,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,NA,,7,,trophies,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,PL,NL,,1,live,,Q,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,SD,,,4.536,ivory carvings,kg,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,TZ,,,3,ears,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,TZ,,,8,feet,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,TZ,,,3,tails,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,TZ,,122,1,trophies,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,TZ,,30,11,tusks,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZA,,,4,feet,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZA,,7,1,trophies,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZA,,,40,tusks,kg,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,23,ears,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,51,feet,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,27,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,25,skins,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,6,skin pieces,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,2,skulls,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,4,tails,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,9,teeth,kg,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,3,teeth,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,209,,trophies,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,6,trophies,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,175,tusks,kg,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,26,,tusks,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,8,tusks,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ET,ZW,,,1,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FI,ZW,,,6,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FI,ZW,,,1,leather products (small),,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,AT,XX,,1,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CA,ZA,,1,tusks,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CD,,46,,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CG,,,34,ivory carvings,kg,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CG,,,19,tusks,kg,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CH,XX,8,,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CH,ZW,1,,live,,Q,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CH,,1,,ivory carvings,sets,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CH,,2,,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CI,GA,2,,tusks,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CI,,126,,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CM,,66,,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CM,,9,,trophies,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CM,,3,,tusks,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ET,,,49,tusks,kg,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,GA,,2,,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,JP,XX,,7,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,LB,SD,2,,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,LB,XX,2,,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,NA,,16,,trophies,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,NG,,2,,bone carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,SD,,,12,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,SN,,10,,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,TG,,32,,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,TZ,,,2,ears,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,TZ,,,2,feet,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,TZ,,4,,teeth,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,TZ,,,1,trophies,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,TZ,,37,,trophies,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,TZ,,,4,tusks,,H,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,TZ,,4,,tusks,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,US,PG,11,,shoes,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,US,TH,22,,shoes,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,US,XX,,1,ivory carvings,,T,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,US,XX,1,,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,US,XX,22,,trophies,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,US,ZW,46,,shoes,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZA,,,6,ivory carvings,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZA,,,2,ivory carvings,,T,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZA,,1,,live,,Z,C
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZA,,,3,live,,Z,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,,8,ears,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,,13,feet,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,28,35,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,,3,leather products (small),,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,,5,skins,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,1,,skin pieces,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,,1,tails,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,,2,teeth,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,43,,trophies,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,,143,tusks,kg,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,12,,tusks,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,AT,BW,,1,ivory carvings,sets,T,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,AT,XX,5,,ivory carvings,kg,T,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,AT,XX,,1,ivory carvings,,T,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,AT,XX,,1,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,AU,XX,,18,ivory carvings,,P,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,BM,XX,,2,live,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,BW,,12,,ivory carvings,kg,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CH,XX,110.5,,ivory carvings,kg,T,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,CY,XX,7,,ivory carvings,kg,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,DK,XX,,1,ivory carvings,,T,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,GB,CN,,1,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,GB,XX,5,,ivory carvings,kg,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,GB,XX,1,,ivory carvings,kg,T,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,GB,XX,,2,ivory carvings,,T,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,GB,XX,1,3,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,GB,XX,1,,leather products (small),,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,HK,XX,2.175,,ivory carvings,kg,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,HK,XX,15,,ivory carvings,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,IL,XX,,1,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,KE,XX,13,,ivory carvings,kg,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,MU,ZA,1,,ivory carvings,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,MW,,1,,ivory carvings,kg,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,NA,,50,,tusks,kg,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,NZ,SG,,1,ivory carvings,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,PK,KE,3,,ivory carvings,kg,T,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,TZ,,,14,ivory carvings,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,50.02,,ivory carvings,kg,T,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,354,ivory carvings,,T,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,BW,,1,ivory carvings,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,XX,9,,ivory carvings,,T,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,4.2,,ivory carvings,kg,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,10,ivory carvings,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,1,tusks,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,16,ears,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,92,feet,kg,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,18,feet,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,1,ivory carvings,sets,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,62,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,4,leather products (small),,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,13,skins,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,2,leather items,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,4,,skin pieces,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,3,tails,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,5,teeth,kg,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,4,trophies,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,115,tusks,kg,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,2,,tusks,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,43,tusks,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GR,ZA,,,3,ivory carvings,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GR,ZW,,,5,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GR,ZW,,,1,skins,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GT,US,XX,,3,ivory carvings,,,I
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,CN,BI,,668,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,CN,CF,,12,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,CN,CG,,282,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,CN,SD,,761,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,CN,TZ,,373,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,CN,XX,,9015745,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,CN,,,4140,shoes,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,DE,ZW,,10,leather products (small),,T,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,IT,ZW,,29,leather products (small),,,W
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,US,XX,,95,ivory carvings,,,U
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ID,CN,XX,,8,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ID,ZW,,,3,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IE,ZW,,,3,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IE,ZW,,,12,leather products (small),,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IN,GB,XX,,1,tusks,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IN,TZ,,,50,ivory carvings,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IN,ZW,,,3,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IN,ZW,,,1,trophies,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IN,ZW,,,1,tusks,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IS,ZW,,,1,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,AT,ZW,,3,live,,Q,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,BW,,,1,ivory carvings,,P,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,CD,,7,,ivory carvings,kg,P,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,CH,XX,,15,ivory carvings,sets,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,CM,,1,,trophies,,P,W
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,CM,,14,,tusks,kg,H,W
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,CN,CG,,14,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,CN,XX,,1,ivory carvings,,,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,DK,XX,,3,ivory carvings,sets,T,
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ET,XX,21,,ivory carvings,kg,P,O
1990,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,ET,,,800,ivory carvings,g,,
